endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3,score_full_hla__self_gated_hillq_pdac_selected,score_focal_hla__self_gated_hillq_pdac_selected,score_old_monoallelic__self_gated_hillq_pdac_selected,score_mono_q_full_pn__self_gated_hillq_pdac_selected,score_full_q_mono_pn__self_gated_hillq_pdac_selected,score_full_hla__self_gated_hillq_all_contexts_selected,score_focal_hla__self_gated_hillq_all_contexts_selected,score_old_monoallelic__self_gated_hillq_all_contexts_selected,score_mono_q_full_pn__self_gated_hillq_all_contexts_selected,score_full_q_mono_pn__self_gated_hillq_all_contexts_selected
covid_spike.0392e452dfa79c35e9d2b95367e3f30f377d47ae115c6a2a18c82eed92c4fc32,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753
covid_spike.03b826b3d3bb7c65dc230a9887d8b8ad18202defb88219b9357369eec211e325,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367,-24.78507545609367
covid_spike.03d3dac87ae55690a40c486921fd4e38c05bdd737ca2c943157342a0d10667eb,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626,-24.034363648193626
covid_spike.0406f2f0e915bada38a5517afa2aece001e9b1e99f2dbe650a0c0e4dad65a55f,-7.6853275,-2.984847,-3.2179947,-26.653242,-27.631021,-4.2371783,-4.7139087,-9.705073,-2.984847,-3.0955637,-4.2371783,-4.7139087,-7.6123576,-2.9118772,-3.1678703,-26.624191,-27.631021,-4.147931,-4.654811,-9.172474,-2.9118772,-3.0361042,-4.147931,-4.654811,-7.5916452,-2.891165,-3.1744242,-26.62696,-27.631021,-4.0259924,-4.5731177,-9.223237,-2.891165,-3.0071218,-4.0259924,-4.5731177,-5.772586,-1.0721055,-1.3581805,-26.532557,-27.631021,-2.3792758,-2.7616026,-7.4925003,-1.0721055,-1.2361894,-2.3792758,-2.7616026,-5.7656326,-1.0651523,-1.3633796,-26.539352,-27.631021,-2.2609596,-2.682942,-7.6170754,-1.0651523,-1.209714,-2.2609596,-2.682942,-3.069845834927081,-3.120453812116155,-1.2864765182026492,-1.2870068134942731,-3.041655881127102,-2.914204253184758,-2.9869665642691103,-1.1570565425868695,-1.0747061365655992,-2.8937401618278686
covid_spike.046a3a4e25e523b8055298d9a042a4d522df9489b1d455a3a7a4dde2fdbf4123,-8.989261,-4.6585274,-5.1050363,-26.304365,-27.631021,-5.1050363,-5.7553196,-6.8066735,-4.6585274,-4.864149,-5.7553196,-5.9767494,-7.99465,-3.6639166,-4.046885,-26.209425,-27.631021,-4.046885,-4.7124834,-5.6201525,-3.6639166,-3.8124764,-4.7124834,-5.2185707,-8.117563,-3.78683,-4.173579,-26.220987,-27.631021,-4.173579,-4.836236,-5.755374,-3.78683,-3.9379382,-4.836236,-5.285922,-6.4257383,-2.095005,-2.7082694,-26.076979,-27.631021,-2.7082694,-3.355063,-3.7518563,-2.095005,-2.465884,-3.355063,-3.5940015,-6.792663,-2.4619298,-3.131939,-26.10281,-27.631021,-3.131939,-3.5801709,-4.0966887,-2.4619298,-2.7897615,-3.5801709,-3.8589222,-3.857463918904578,-4.851303543777834,-2.8047760994748216,-2.4271367386362663,-3.961526104776439,-3.668955561033192,-4.664402592560851,-2.6192513556106207,-2.103074238986406,-3.791918638388994
covid_spike.047b441eb920718ee531c7824a8b333e22b3580f7bfc3c2e02329e0d2fabe110,-10.748678,-5.8658757,-6.462697,-26.75619,-27.631021,-7.138644,-7.447054,-11.134178,-5.8658757,-6.2325783,-7.138644,-7.447054,-9.591528,-4.7087264,-5.6222425,-26.679928,-27.631021,-6.0390825,-6.2213726,-9.696095,-4.7087264,-5.2614627,-6.0390825,-6.2213726,-9.774439,-4.891637,-5.789938,-26.695734,-27.631021,-6.121288,-6.359186,-9.994176,-4.891637,-5.3742204,-6.121288,-6.359186,-7.5124817,-2.6296797,-3.1432333,-26.594124,-27.631021,-4.0979023,-4.422065,-8.078089,-2.6296797,-3.0050566,-4.0979023,-4.422065,-8.092681,-3.2098787,-3.8148923,-26.623747,-27.631021,-4.441263,-4.7158933,-8.636689,-3.2098787,-3.5635731,-4.441263,-4.7158933,-4.930231400503182,-6.052533932471329,-3.540256590107094,-2.936972498314388,-5.105037857136045,-4.7156467629428835,-5.870397141202976,-3.336882735946719,-2.6335703555705745,-4.898442357224788
covid_spike.04c9e50a88d99d2d4e0be4546d6db223e1134e8c0d8ca622e8973204188748e3,-11.600074,-8.827485,-8.827485,-26.455801,-27.631021,-8.827485,-8.827485,-8.827485,-8.827485,-8.827485,-18.229254,-21.363176,-10.900409,-8.12782,-8.12782,-26.412071,-27.631021,-8.12782,-8.12782,-8.12782,-8.12782,-8.12782,-17.879421,-21.129955,-10.113792,-7.341204,-7.341204,-26.362907,-27.631021,-7.341204,-7.341204,-7.341204,-7.341204,-7.341204,-17.486113,-20.867748,-9.157652,-6.3850627,-6.3850627,-26.303148,-27.631021,-6.3850627,-6.3850627,-6.3850627,-6.3850627,-6.3850627,-17.008041,-20.549036,-8.634449,-5.8618608,-5.8618608,-26.270449,-27.631021,-5.8618608,-5.8618608,-5.8618608,-5.8618608,-5.8618608,-16.74644,-20.374634,-8.127819999999996,-8.827484999999983,-5.8618608,-6.3850627,-7.341203999999999,-8.127819952411109,-8.827484904153021,-5.861860799998518,-6.385062691694606,-7.341203978350002
covid_spike.04d8b7c9628f564bb8f7d5adcae5763b957d7a8e9b814dd0605fa31671ddba12,-4.947319,-0.7884358,-1.4578103,-26.46859,-27.631021,-1.4578103,-1.4910274,-9.032117,-0.7884358,-0.79732865,-1.4910274,-2.8324819,-4.8312125,-0.67232955,-1.3782296,-26.448826,-27.631021,-1.3782296,-1.3885448,-8.715884,-0.67232955,-0.69534445,-1.3885448,-2.410839,-4.7975683,-0.6386852,-1.351204,-26.448591,-27.631021,-1.351204,-1.3528453,-8.712142,-0.6386852,-0.65969676,-1.3528453,-2.4058483,-3.842246,0.31663695,-0.41836727,-26.389273,-27.631021,-0.41836727,-0.43517202,-7.763056,0.31663695,0.25811633,-0.43517202,-1.1404003,-3.8219545,0.33692858,-0.3688482,-26.393095,-27.631021,-0.3688482,-0.3979745,-7.82419,0.33692858,0.2955968,-0.3979745,-1.221913,-1.1999645292594736,-1.251382301223086,-0.33753915173520865,-0.3899055660606754,-1.1003855866106642,-0.6844299306371338,-0.7988947927722823,-0.10051908786771528,-0.24390269450911725,-1.2464088811578056
covid_spike.04ea0967c492826f3d656d006264f9d926516d5efaa7bf153d2ea65f097199dc,-9.3392315,-4.8618946,-5.4498334,-26.674671,-27.631021,-5.4498334,-5.8283587,-10.799268,-4.8618946,-5.065219,-5.8283587,-6.1805224,-9.048287,-4.5709505,-5.357184,-26.65332,-27.631021,-5.357184,-5.5631824,-10.423482,-4.5709505,-4.848966,-5.5631824,-5.9322867,-8.947042,-4.4697056,-5.2269373,-26.648846,-27.631021,-5.2269373,-5.479413,-10.3447275,-4.4697056,-4.754727,-5.479413,-5.795348,-7.6003704,-3.1230335,-3.943521,-26.586004,-27.631021,-3.943521,-4.165872,-9.238729,-3.1230335,-3.448206,-4.165872,-4.4195414,-7.6232805,-3.1459439,-3.8132644,-26.590017,-27.631021,-3.8132644,-4.1700287,-9.309338,-3.1459439,-3.414547,-4.1700287,-4.5172377,-4.828858877683018,-5.078410438693553,-3.488333704219732,-3.4842260180130613,-4.706910522576225,-4.579885115028101,-4.8685755029154265,-3.3300327302789894,-3.132357194963853,-4.47831052336076
covid_spike.05231c337a4b7afa5adce51c3814a3f4880d50566a88c56ef762b629d0dec48d,-6.391469,-1.5551875,-1.7982394,-26.326832,-27.631021,-2.5190403,-3.5758502,-6.1084323,-1.5551875,-1.5859153,-2.5190403,-3.5758502,-5.6782265,-0.8419448,-1.0689197,-26.202126,-27.631021,-1.8486183,-2.9597719,-4.765137,-0.8419448,-0.87808216,-1.8486183,-2.9597719,-5.521881,-0.6855993,-0.97473836,-26.245598,-27.631021,-1.5865151,-2.7651658,-4.895065,-0.6855993,-0.7168588,-1.5865151,-2.7651658,-4.797228,0.039053693,-0.32311517,-26.102825,-27.631021,-0.8999404,-1.7534668,-3.2274036,0.039053693,-0.04891128,-0.8999404,-1.7534668,-4.8769484,-0.040666815,-0.40457985,-26.172379,-27.631021,-0.93991315,-1.7841705,-3.7017326,-0.040666815,-0.109837785,-0.93991315,-1.7841705,-1.0689196999644328,-1.7021153508445497,-0.34985112778061755,-0.3231151695132085,-0.9747383599709913,-0.8437462302037904,-1.557116523141485,-0.14725283052230198,-0.24333226806542585,-0.9747383599666071
covid_spike.052a6cd8300f677cd724b633bb82b07c321547415c568813290cf9b92c806247,-16.65355,-11.817266,-11.817284,-27.505516,-27.631021,-19.724152,-22.359776,-25.371916,-11.817283,-11.817284,-19.724152,-22.359776,-14.556801,-9.720519,-9.720521,-27.488874,-27.631021,-18.675772,-21.660854,-25.072378,-9.720521,-9.720521,-18.675772,-21.660854,-14.105611,-9.269329,-9.26933,-27.485294,-27.631021,-18.450176,-21.510458,-25.007923,-9.26933,-9.26933,-18.450176,-21.510458,-11.971001,-7.1347194,-7.1347194,-27.468353,-27.631021,-17.38287,-20.798922,-24.702978,-7.1347194,-7.1347194,-17.38287,-20.798922,-12.283172,-7.44689,-7.44689,-27.47083,-27.631021,-17.538956,-20.902977,-24.747574,-7.44689,-7.44689,-17.538956,-20.902977,-9.720520999995665,-11.81728399916557,-7.446889999999977,-7.134719399999987,-9.269329999997364,-9.720518934567373,-11.817267187735855,-7.44688999783302,-7.134719244434722,-9.269328684609173
covid_spike.053e98ebb3bf5458d461a23902a56566a224ac3dfbfdba5434dbf4be481fd7a5,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687
covid_spike.0554e52f473fb2adc59b6f9c35b0d8fe92c6f5eb158d48fc0bb5accd709e3204,-5.465378,-0.98804104,-1.6677532,-25.630152,-27.631021,-1.6677532,-1.9348344,-3.3935692,-0.98804104,-1.2064371,-1.9348344,-2.2332952,-5.1249566,-0.6476196,-1.6678032,-25.456167,-27.631021,-1.6678032,-1.9112737,-2.485845,-0.6476196,-1.1887759,-1.9112737,-2.0077956,-5.043047,-0.5657102,-1.5230972,-25.522879,-27.631021,-1.5230972,-1.5955453,-2.6185722,-0.5657102,-0.899776,-1.5955453,-1.8028493,-3.9895868,0.48774993,-0.6355462,-25.313465,-27.631021,-0.6355462,-0.85979897,-1.2939761,0.48774993,-0.14171511,-0.85979897,-1.0239018,-4.1596165,0.31772044,-0.635116,-25.418726,-27.631021,-0.635116,-0.84436727,-1.6447794,0.31772044,-0.12948497,-0.84436727,-0.9432137,-1.2002314401083094,-1.258290459188302,-0.34973436643417666,-0.3968867869296956,-1.1002543680213606,-0.6728248232491132,-0.9957650234904638,-0.1007981046680062,-0.24671090877880192,-1.2481560341444489
covid_spike.055e225db1f3a6c63ec2117a3dfb987dcd264711d6e89e65a9ab261ded17e62f,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693
covid_spike.057740a42fe488c5b2fc8af2dc7cf5d650b1119a014793ae3398900c49b97c42,-9.594944,-6.8223553,-6.8223553,-26.33048,-27.631021,-6.8223553,-6.8223553,-6.8223553,-6.8223553,-6.8223553,-17.226688,-20.6948,-8.898341,-6.1257524,-6.1257524,-26.286942,-27.631021,-6.1257524,-6.1257524,-6.1257524,-6.1257524,-6.1257524,-16.878387,-20.462599,-8.916685,-6.1440964,-6.1440964,-26.288088,-27.631021,-6.1440964,-6.1440964,-6.1440964,-6.1440964,-6.1440964,-16.887558,-20.468714,-7.5134544,-4.7408657,-4.7408657,-26.200386,-27.631021,-4.7408657,-4.7408657,-4.7408657,-4.7408657,-4.7408657,-16.185944,-20.000969,-7.750725,-4.978136,-4.978136,-26.215216,-27.631021,-4.978136,-4.978136,-4.978136,-4.978136,-4.978136,-16.304579,-20.08006,-6.1257524,-6.8223553,-4.978136,-4.7408657,-6.1440964,-6.125752393591695,-6.822355287113805,-4.978135999999607,-4.740865698414542,-6.144096393473056
covid_spike.05a457a77a2b38ac43059c57c2d0c88a5638928ada2a1734860ed6f8354915a7,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753
covid_spike.05aa3c697a30ac56fcb6734864fe3ee38c268925b1ff010f2937346ba9d7fc0a,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816
covid_spike.05f030eb96b22f31fd2f74dd5c385c1a8849da5230bca979c7bddc488fe6505f,-8.569207,-4.238474,-4.3715115,-27.044586,-27.631021,-4.3715115,-5.346446,-16.488733,-4.238474,-4.238474,-5.346446,-12.774637,-6.5312567,-2.2005231,-2.681622,-26.980795,-27.631021,-2.681622,-2.9223757,-15.276699,-2.2005231,-2.2005231,-2.9223757,-11.158591,-6.8693085,-2.5385752,-2.8142323,-26.993048,-27.631021,-2.8142323,-3.3880348,-15.509528,-2.5385752,-2.5385752,-3.3880348,-11.46903,-4.79841,-0.4676767,-0.98087174,-26.93496,-27.631021,-0.98087174,-1.1806477,-14.405834,-0.4676767,-0.4676767,-1.1806477,-9.997439,-5.743384,-1.4126506,-2.068846,-26.959324,-27.631021,-2.068846,-2.1065068,-14.868764,-1.4126506,-1.4126506,-2.1065068,-10.614678,-2.454493793949684,-4.337569834018465,-1.7530988132224778,-0.7748650037790983,-2.706112238096895,-2.2068533881072754,-4.240224533013508,-1.7407949625710935,-0.47442926587898004,-2.542202215992311
covid_spike.06221a5aaa116101e1a72536f1a7725313f159a2e7a58ccf5d9ed59d8aa27b15,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816
covid_spike.063539acfff6bc2c10c9bbe09bad74ac8588ffa46d41eec82542632f6891725a,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753,-24.585386195222753
covid_spike.064ffba14bd7e4757855137013db25901f3401fbab155f85c9a7495cf058024f,-5.984247,-1.4198991,-2.1662657,-26.127897,-27.631021,-2.1662657,-2.4830241,-3.3836699,-1.4198991,-1.7405262,-2.4830241,-2.9570816,-5.667486,-1.1031379,-1.9908125,-26.113611,-27.631021,-1.9908125,-2.0471206,-3.196512,-1.1031379,-1.3523891,-2.0471206,-2.6677697,-5.6692457,-1.1048977,-1.9923023,-26.113703,-27.631021,-1.9923023,-2.0488453,-3.1996047,-1.1048977,-1.3541003,-2.0488453,-2.6704915,-3.8976984,0.6666498,-0.31788623,-25.996784,-27.631021,-0.31788623,-0.33354867,-1.3330033,0.6666498,0.35972115,-0.33354867,-0.8499817,-3.8984675,0.6658807,-0.319857,-25.996796,-27.631021,-0.319857,-0.33493263,-1.3326201,0.6658807,0.3583282,-0.33493263,-0.84816223,-1.3844890392191447,-1.626301409731465,-0.3182752311573847,-0.3178862292461687,-1.3627973730246705,-1.112384440452743,-1.4276737975658795,-0.09908390684575377,-0.23721043014346901,-1.2534449874034932
covid_spike.065959fcff825b435053f29532384676031e980ad47cb95724acd6371acca662,-9.726656,-5.29584,-5.3080854,-26.970703,-27.631021,-5.3080854,-7.5435305,-16.53768,-5.29584,-5.2967134,-7.5435305,-9.142119,-9.286268,-4.855452,-4.9377503,-26.899271,-27.631021,-4.9377503,-6.3031363,-15.337601,-4.855452,-4.874617,-6.3031363,-7.141987,-8.4804735,-4.049657,-4.065785,-26.909193,-27.631021,-4.065785,-6.238368,-15.504305,-4.049657,-4.052899,-6.238368,-7.4198275,-7.9592457,-3.528429,-3.6715484,-26.836393,-27.631021,-3.6715484,-4.9517374,-14.281266,-3.528429,-3.5971131,-4.9517374,-5.381429,-7.823327,-3.3925104,-3.4172554,-26.870697,-27.631021,-3.4172554,-5.5509577,-14.857568,-3.3925104,-3.4033346,-5.5509577,-6.3419323,-4.925586452717908,-5.307673204795563,-3.4166505964481786,-3.6524635534101524,-4.065074446980624,-4.856431592631299,-5.295985459700421,-3.409443821177261,-3.530132962467719,-4.049848716616483
covid_spike.0684cceabf44fce7cc6b3f906d99d873fc2b6d259c30f74465b85610b4a3c81a,-11.852907,-9.144857,-9.729788,-24.231665,-27.631021,-9.729788,-9.729788,-9.729788,-9.144857,-9.19907,-9.908016,-10.634238,-8.926893,-6.218843,-7.0663204,-23.57343,-27.631021,-7.0663204,-7.0663204,-7.0663204,-6.218843,-6.500697,-7.2031803,-7.343063,-9.812991,-7.104941,-7.7330475,-23.794683,-27.631021,-7.7330475,-7.7330475,-7.7330475,-7.104941,-7.196702,-7.904471,-8.4493265,-6.621394,-3.913344,-4.756197,-23.112537,-27.631021,-4.756197,-4.756197,-4.756197,-3.913344,-4.1930604,-4.89594,-5.038601,-8.12338,-5.4153295,-5.774479,-23.471527,-27.631021,-5.774479,-5.774479,-5.774479,-5.4153295,-5.5224686,-6.3992968,-6.8335476,-6.515577480872949,-9.408705382325675,-5.6661128807003625,-4.276175695352081,-7.369347994424119,-6.2753413087948875,-9.183852562988362,-5.555287742331641,-3.9695340227717164,-7.14681479145198
